feature,importance
fix_duration_AOI_FD_Pos3_sum,0.0
fix_duration_AOI_FD_Pos3_count,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_max,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_mean,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_min,0.0
fix_duration_AOI_FD_Pos2_sum,0.0
fix_duration_AOI_FD_Pos2_count,0.0
fix_duration_AOI_FD_Pos3_first,0.0
fix_duration_AOI_FD_Pos3_min,0.0
fix_duration_AOI_FD_Pos3_max,0.0
fix_duration_AOI_FD_Pos3_mean,0.0
fix_duration_AOI_FD_Pos3_median,0.0
fix_duration_AOI_FD_Pos3_std,0.0
fix_duration_AOI_FD_Pos2_first,0.0
fix_duration_AOI_FD_Pos2_min,0.0
fix_duration_AOI_FD_Pos2_max,0.0
fix_duration_AOI_FD_Pos2_mean,0.0
fix_duration_AOI_FD_Pos2_median,0.0
fix_duration_AOI_FD_Pos2_std,0.0
fix_duration_AOI_FD_Pos2_kurtosis,0.0
fix_duration_AOI_FD_Pos2_skew,0.0
fix_duration_AOI_FD_Neg3_max,0.0
fix_duration_AOI_FD_Neg3_mean,0.0
fix_duration_AOI_FD_Neg3_median,0.0
fix_duration_AOI_FD_Neg3_std,0.0
fix_duration_AOI_FD_Neg3_kurtosis,0.0
fix_duration_AOI_FD_Neg3_skew,0.0
fix_duration_AOI_FD_Neg3_sum,0.0
fix_duration_AOI_FD_Neg3_count,0.0
fix_duration_AOI_aggregated_Neg_kurtosis,0.0
fix_duration_AOI_aggregated_Neg_skew,0.0
fix_duration_AOI_aggregated_None_first,0.0
fix_duration_AOI_aggregated_None_min,0.0
fix_duration_AOI_aggregated_None_max,0.0
fix_duration_AOI_aggregated_None_mean,0.0
fix_duration_AOI_aggregated_None_median,0.0
fix_duration_AOI_aggregated_None_std,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_min,0.0
sac_length_Target_to_Pos_Target_to_Pos_max,0.0
sac_length_Target_to_Pos_Target_to_Pos_mean,0.0
sac_length_Target_to_Pos_Target_to_Pos_median,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_sum,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_count,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_sum,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_count,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_min,0.0
rec_metric_euclidean_length_2_rho_50,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
phase_entropy_m_4_tau_1,0.0
gridded_entropy_grid_size_2,0.0
gridded_entropy_grid_size_3,0.0
gridded_entropy_grid_size_4,0.0
gridded_entropy_grid_size_5,0.0
spectral_entropy,0.0
lam_euclidean_length_2_rho_50,0.0
hurst_exponent.3,0.0
fuzzy_m_3_r_400,0.0
fuzzy_m_3_r_800,0.0
rec_metric_euclidean_length_2_rho_250,0.0
fuzzy_m_4_r_400,0.0
fuzzy_m_4_r_800,0.0
phase_entropy_m_2_tau_1,0.0
phase_entropy_m_2_tau_2,0.0
phase_entropy_m_3_tau_1,0.0
fix_duration_AOI_aggregated_Target_std,0.0
fix_duration_AOI_aggregated_Target_kurtosis,0.0
det_euclidean_length_2_rho_250,0.0
fix_duration_AOI_aggregated_Target_sum,0.0
fix_duration_AOI_aggregated_Target_count,0.0
fuzzy_m_2_r_400,0.0
fuzzy_m_2_r_800,0.0
fuzzy_m_3_r_200,0.0
fix_duration_AOI_aggregated_Pos_std,0.0
fix_duration_AOI_aggregated_Pos_kurtosis,0.0
fix_duration_AOI_aggregated_Pos_skew,0.0
fix_duration_AOI_aggregated_Pos_sum,0.0
fix_duration_AOI_aggregated_Target_min,0.0
fix_duration_AOI_aggregated_Target_max,0.0
fix_duration_AOI_aggregated_Target_mean,0.0
fix_duration_AOI_aggregated_Target_median,0.0
lyapunov_exponent_m_2_tau_1_T_2,0.0
lyapunov_exponent_m_2_tau_2_T_1,0.0
lyapunov_exponent_m_2_tau_2_T_2,0.0
lyapunov_exponent_m_2_tau_2_T_4,0.0
sac_length_AOI_aggregated_Target_min,0.0
sac_length_AOI_aggregated_Target_max,0.0
sac_length_AOI_aggregated_Target_mean,0.0
sac_length_AOI_aggregated_Target_median,0.0
sample_entropy_m=3_r=100,0.0
sample_entropy_m=3_r=200,0.0
sample_entropy_m=3_r=400,0.0
sample_entropy_m=4_r=50,0.0
sample_entropy_m=4_r=100,0.0
sample_entropy_m=4_r=200,0.0
sample_entropy_m=4_r=800,0.0
lyapunov_exponent_m_2_tau_1_T_1,0.0
hurst_exponent.13,0.0
hurst_exponent.14,0.0
hurst_exponent.15,0.0
sample_entropy_m=2_r=50,0.0
sample_entropy_m=2_r=100,0.0
sample_entropy_m=2_r=200,0.0
sample_entropy_m=2_r=400,0.0
sample_entropy_m=3_r=50,0.0
hurst_exponent.4,0.0
hurst_exponent.5,0.0
hurst_exponent.7,0.0
hurst_exponent.8,0.0
hurst_exponent.9,0.0
