feature,importance
fix_duration_AOI_FD_Pos3_kurtosis,0.0
fix_duration_AOI_FD_Pos2_min,0.0
fix_duration_AOI_FD_Pos2_max,0.0
fix_duration_AOI_FD_Pos2_mean,0.0
fix_duration_AOI_FD_Pos2_std,0.0
fix_duration_AOI_FD_Pos2_kurtosis,0.0
fix_duration_AOI_FD_Pos2_skew,0.0
fix_duration_AOI_FD_Pos2_sum,0.0
fix_duration_AOI_FD_Neg3_mean,0.0
fix_duration_AOI_FD_Neg3_median,0.0
fix_duration_AOI_FD_Neg3_std,0.0
fix_duration_AOI_FD_Neg3_kurtosis,0.0
fix_duration_AOI_FD_Neg3_skew,0.0
fix_duration_AOI_FD_Neg3_sum,0.0
fix_duration_AOI_FD_Neg3_count,0.0
fix_duration_AOI_FD_Pos2_first,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_count,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_max,0.0
fix_duration_AOI_aggregated_Target_mean,0.0
fix_duration_AOI_aggregated_Target_median,0.0
fix_duration_AOI_aggregated_Target_std,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_min,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
fix_duration_AOI_aggregated_Pos_kurtosis,0.0
fix_duration_AOI_aggregated_Pos_sum,0.0
corm_euclidean_length_3_rho_25,0.0
fix_duration_AOI_aggregated_Target_first,0.0
fix_duration_AOI_aggregated_Target_min,0.0
fix_duration_AOI_aggregated_Target_max,0.0
sac_angle_between_max,0.0
lam_euclidean_length_2_rho_50,0.0
fix_duration_AOI_aggregated_None_median,0.0
fix_duration_AOI_aggregated_None_std,0.0
fix_duration_AOI_aggregated_None_skew,0.0
fix_duration_AOI_aggregated_None_sum,0.0
fix_duration_AOI_aggregated_None_count,0.0
corm_euclidean_length_2_rho_50,0.0
fuzzy_m_4_r_400,0.0
fuzzy_m_4_r_800,0.0
phase_entropy_m_3_tau_1,0.0
rec_metric_euclidean_length_2_rho_250,0.0
det_euclidean_length_2_rho_250,0.0
sac_length_Target_to_Neg_Target_to_Neg_min,0.0
spectral_entropy,0.0
corm_euclidean_length_2_rho_5,0.0
fix_duration_AOI_aggregated_Target_kurtosis,0.0
fix_duration_AOI_aggregated_Target_skew,0.0
fix_duration_AOI_aggregated_Target_sum,0.0
fix_duration_AOI_aggregated_Target_count,0.0
fuzzy_m_2_r_800,0.0
lam_euclidean_length_1_rho_250,0.0
fuzzy_m_3_r_800,0.0
lam_euclidean_length_3_rho_5,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_min,0.0
sac_length_Target_to_Pos_Target_to_Pos_max,0.0
sac_length_Target_to_Pos_Target_to_Pos_mean,0.0
sac_length_Target_to_Pos_Target_to_Pos_median,0.0
sac_length_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_sum,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
